type,Mã trạm/LakeCode,Trạm/Hồ,Tên sông/Lưu vực,Tên tỉnh,Thời gian (UTC),Mực nước (m),Cảnh báo/Xu thế,Cảnh báo value (0-4),Chênh lệch cảnh báo (m),BĐ1 (m),BĐ2 (m),BĐ3 (m),Mực nước lịch sử (m),Năm lũ lịch sử,x,y,Dung tích (m3),Dung tích TK (m3),Tỷ lệ dung tích (%),Q đến (m3/s),Q xả (m3/s),Mực nước BT (m),Mực nước GC (m),Mã Cảnh báo,province_code,basin_code
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-13 13:00,0.18,Dưới BĐ1,0.0,-0.82,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-13 14:00,0.27,Dưới BĐ1,0.0,-0.73,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-13 15:00,0.38,Dưới BĐ1,0.0,-0.62,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-13 16:00,0.5,Dưới BĐ1,0.0,-0.5,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-13 17:00,0.58,Dưới BĐ1,0.0,-0.42,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-13 18:00,0.65,Dưới BĐ1,0.0,-0.35,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-13 19:00,0.67,Dưới BĐ1,0.0,-0.33,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-13 20:00,0.68,Dưới BĐ1,0.0,-0.32,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-13 21:00,0.65,Dưới BĐ1,0.0,-0.35,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-13 22:00,0.63,Dưới BĐ1,0.0,-0.37,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-14 00:00,0.52,Dưới BĐ1,0.0,-0.48,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-14 01:00,0.51,Dưới BĐ1,0.0,-0.49,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-14 02:00,0.51,Dưới BĐ1,0.0,-0.49,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-14 03:00,0.54,Dưới BĐ1,0.0,-0.46,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-14 04:00,0.53,Dưới BĐ1,0.0,-0.47,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-14 05:00,0.57,Dưới BĐ1,0.0,-0.43,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-14 06:00,0.56,Dưới BĐ1,0.0,-0.44,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-14 07:00,0.55,Dưới BĐ1,0.0,-0.45,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-14 08:00,0.47,Dưới BĐ1,0.0,-0.53,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-14 09:00,0.39,Dưới BĐ1,0.0,-0.61,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-14 10:00,0.35,Dưới BĐ1,0.0,-0.65,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-14 11:00,0.26,Dưới BĐ1,0.0,-0.74,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-14 12:00,0.22,Dưới BĐ1,0.0,-0.78,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-14 13:00,0.21,Dưới BĐ1,0.0,-0.79,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-15 00:00,0.56,Dưới BĐ1,0.0,-0.44,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-15 01:00,0.51,Dưới BĐ1,0.0,-0.49,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-15 02:00,0.47,Dưới BĐ1,0.0,-0.53,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-15 03:00,0.47,Dưới BĐ1,0.0,-0.53,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-15 04:00,0.47,Dưới BĐ1,0.0,-0.53,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-15 05:00,0.48,Dưới BĐ1,0.0,-0.52,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-15 06:00,0.52,Dưới BĐ1,0.0,-0.48,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-15 07:00,0.52,Dưới BĐ1,0.0,-0.48,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-15 08:00,0.54,Dưới BĐ1,0.0,-0.46,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-15 09:00,0.53,Dưới BĐ1,0.0,-0.47,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-15 10:00,0.46,Dưới BĐ1,0.0,-0.54,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-15 11:00,0.43,Dưới BĐ1,0.0,-0.57,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-15 12:00,0.37,Dưới BĐ1,0.0,-0.63,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-15 13:00,0.37,Dưới BĐ1,0.0,-0.63,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-15 14:00,0.39,Dưới BĐ1,0.0,-0.61,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-15 15:00,0.43,Dưới BĐ1,0.0,-0.57,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-15 16:00,0.55,Dưới BĐ1,0.0,-0.45,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-15 17:00,0.67,Dưới BĐ1,0.0,-0.33,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-15 18:00,0.75,Dưới BĐ1,0.0,-0.25,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-15 19:00,0.85,Dưới BĐ1,0.0,-0.15,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-15 20:00,0.89,Dưới BĐ1,0.0,-0.11,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-15 21:00,0.91,Dưới BĐ1,0.0,-0.09,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-15 22:00,0.87,Dưới BĐ1,0.0,-0.13,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-16 01:00,0.61,Dưới BĐ1,0.0,-0.39,1.0,2.0,2.5,4.4,1964,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-16 02:00,0.53,Dưới BĐ1,0.0,-0.47,1.0,2.0,2.5,4.4,1964,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 00:00,11.02,Dưới BĐ1,0.0,-3.48,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 01:00,10.93,Dưới BĐ1,0.0,-3.57,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 02:00,10.85,Dưới BĐ1,0.0,-3.65,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 03:00,10.79,Dưới BĐ1,0.0,-3.71,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 04:00,10.8,Dưới BĐ1,0.0,-3.7,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 05:00,10.8,Dưới BĐ1,0.0,-3.7,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 06:00,10.79,Dưới BĐ1,0.0,-3.71,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 07:00,10.76,Dưới BĐ1,0.0,-3.74,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 08:00,10.72,Dưới BĐ1,0.0,-3.78,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 09:00,10.72,Dưới BĐ1,0.0,-3.78,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 10:00,10.84,Dưới BĐ1,0.0,-3.66,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 11:00,10.96,Dưới BĐ1,0.0,-3.54,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 12:00,10.94,Dưới BĐ1,0.0,-3.56,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 13:00,10.96,Dưới BĐ1,0.0,-3.54,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 14:00,10.95,Dưới BĐ1,0.0,-3.55,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 15:00,10.9,Dưới BĐ1,0.0,-3.6,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 16:00,10.85,Dưới BĐ1,0.0,-3.65,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 17:00,10.83,Dưới BĐ1,0.0,-3.67,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 18:00,10.81,Dưới BĐ1,0.0,-3.69,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 19:00,10.81,Dưới BĐ1,0.0,-3.69,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 20:00,10.82,Dưới BĐ1,0.0,-3.68,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 21:00,10.83,Dưới BĐ1,0.0,-3.67,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 22:00,10.83,Dưới BĐ1,0.0,-3.67,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 23:00,10.79,Dưới BĐ1,0.0,-3.71,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 00:00,10.73,Dưới BĐ1,0.0,-3.77,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 01:00,10.68,Dưới BĐ1,0.0,-3.82,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 02:00,10.62,Dưới BĐ1,0.0,-3.88,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 03:00,10.56,Dưới BĐ1,0.0,-3.94,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 04:00,10.52,Dưới BĐ1,0.0,-3.98,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 05:00,10.51,Dưới BĐ1,0.0,-3.99,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 06:00,10.52,Dưới BĐ1,0.0,-3.98,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 07:00,10.54,Dưới BĐ1,0.0,-3.96,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 08:00,10.57,Dưới BĐ1,0.0,-3.93,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 09:00,10.6,Dưới BĐ1,0.0,-3.9,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 10:00,10.63,Dưới BĐ1,0.0,-3.87,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 11:00,10.63,Dưới BĐ1,0.0,-3.87,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 12:00,10.62,Dưới BĐ1,0.0,-3.88,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 13:00,10.6,Dưới BĐ1,0.0,-3.9,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 14:00,10.59,Dưới BĐ1,0.0,-3.91,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 15:00,10.59,Dưới BĐ1,0.0,-3.91,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 16:00,10.59,Dưới BĐ1,0.0,-3.91,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 17:00,10.58,Dưới BĐ1,0.0,-3.92,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 18:00,10.59,Dưới BĐ1,0.0,-3.91,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 19:00,10.59,Dưới BĐ1,0.0,-3.91,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 20:00,10.58,Dưới BĐ1,0.0,-3.92,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 21:00,10.58,Dưới BĐ1,0.0,-3.92,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 22:00,10.58,Dưới BĐ1,0.0,-3.92,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 23:00,10.57,Dưới BĐ1,0.0,-3.93,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 00:00,10.54,Dưới BĐ1,0.0,-3.96,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 01:00,10.5,Dưới BĐ1,0.0,-4.0,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 02:00,10.45,Dưới BĐ1,0.0,-4.05,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 03:00,10.42,Dưới BĐ1,0.0,-4.08,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 04:00,10.39,Dưới BĐ1,0.0,-4.11,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 05:00,10.37,Dưới BĐ1,0.0,-4.13,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 06:00,10.35,Dưới BĐ1,0.0,-4.15,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 07:00,10.35,Dưới BĐ1,0.0,-4.15,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 08:00,10.34,Dưới BĐ1,0.0,-4.16,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 09:00,10.36,Dưới BĐ1,0.0,-4.14,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 10:00,10.39,Dưới BĐ1,0.0,-4.11,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 11:00,10.4,Dưới BĐ1,0.0,-4.1,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 12:00,10.39,Dưới BĐ1,0.0,-4.11,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 13:00,10.36,Dưới BĐ1,0.0,-4.14,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 14:00,10.33,Dưới BĐ1,0.0,-4.17,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 15:00,10.31,Dưới BĐ1,0.0,-4.19,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 16:00,10.28,Dưới BĐ1,0.0,-4.22,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 17:00,10.25,Dưới BĐ1,0.0,-4.25,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 18:00,10.26,Dưới BĐ1,0.0,-4.24,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
River,71533,Hội Khách,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 19:00,10.28,Dưới BĐ1,0.0,-4.22,14.5,15.5,16.5,,,107.8249969482422,15.81700038909912,,,,,,,,,,
